query_id,query,domain,name,organization_type,country,summary,kerem_manav_label,marmee_label,gemini_label,sonnet5_label,llm_label,llm_agreement
92,wealth management firms,pinkertonfinancialresources.com,"Pinkerton Financial Resources, LLC.",Company,United States,"Pinkerton Financial Resources, LLC. is a financial services firm dedicated to enhancing clients' long-term financial success through personalized wealth management programs. They focus on growing, preserving, and conserving client assets by offering expert advice, continuous communication, and prompt service. The firm assists clients in setting, monitoring, and achieving their financial goals, aiming to build lasting relationships based on trust and competence.",2,2,2,2,2.0,unanimous
92,wealth management firms,rdrfinancial.com,RDR Wealth Management,Company,United States,"RDR Wealth Management, formerly RDR Financial Services Inc., is a financial planning firm that helps individuals and families achieve their financial goals, including comfortable retirement, employee benefits, and education funding. They offer custom strategies, emphasizing integrity, transparency, and knowledge-sharing to build client confidence. The firm has been providing financial planning services for over 40 years, with a family-oriented approach to client relationships.",2,2,2,2,2.0,unanimous
92,wealth management firms,twincityfinancialgroup.com,Twin City Financial Group,Company,United States,"Twin City Financial Group is a financial services firm that appears to offer wealth management and financial planning services. The website indicates a focus on helping clients achieve their financial goals through personalized strategies. It operates within the financial advisory sector, aiming to provide comprehensive solutions for individuals and potentially businesses.",2,2,2,2,2.0,unanimous
92,wealth management firms,lfsllc.com,"Lighthouse Financial Services, LLC",Company,United States,"Lighthouse Financial Services, LLC is a financial advisory firm dedicated to providing comprehensive and personalized wealth management services. They assist clients with retirement planning, investment strategies, estate planning, insurance, and tax services, aiming to create financial stability and guide individuals and businesses toward financial independence. The company emphasizes education and understanding of clients' financial situations to enable informed decision-making.",2,2,2,2,2.0,unanimous
92,wealth management firms,chasegrossenfs.com,Freedom Wealth Partners,Company,United States,"Freedom Wealth Partners is a financial services firm offering a range of services including financial planning, wealth management, retirement plans, corporate services, insurance, annuities, and private investments. They focus on building long-term relationships through open communication to help clients achieve their financial goals. The firm emphasizes personalized strategies and acts in the best interest of their clients.",2,2,2,2,2.0,unanimous
92,wealth management firms,slocumwealthmgt.com,Slocum Wealth Management™,Company,United States,"Slocum Wealth Management™ is a comprehensive financial services firm dedicated to enhancing long-term financial success for its clients. They offer customized programs focused on wealth growth and conservation, emphasizing personalized service. The firm provides a range of services including retirement planning, investment management, estate planning, insurance, and tax advice.",2,2,2,2,2.0,unanimous
92,wealth management firms,lexingtonwealth.co.uk,Lexington Wealth Management,Company,United Kingdom,"Lexington Wealth Management is an award-winning, independent, family-run financial planning firm based in Wiltshire. They specialize in comprehensive financial planning and wealth management services for private clients, particularly individuals and business owners approaching or in retirement. Their mission is to educate and inspire clients to pursue 'true wealth,' focusing on personalized service and building long-term relationships.",2,2,2,2,2.0,unanimous
92,wealth management firms,phoeniciangroup.com,Phoenician International Limited,Company,Hong Kong,"Phoenician International Limited is a global boutique investment firm offering wealth management, investment management, and investment banking services. The firm acts as a bridge between China and the West, connecting institutional investors with Asian markets and helping innovators and entrepreneurs achieve their financial goals. They provide comprehensive solutions for private, institutional, and corporate clients to leverage global opportunities.",2,2,2,2,2.0,unanimous
92,wealth management firms,peterberonio.com,Guardians of Wealth,Company,United States,"Guardians of Wealth is a financial planning firm that offers a comprehensive suite of services including financial planning, retirement planning, cash management, and insurance planning. They focus on client-centered relationships and provide resources like market commentary and educational content to help clients achieve their financial goals. The firm aims to help individuals and businesses sustain and grow their wealth through personalized strategies.",2,2,2,2,2.0,unanimous
92,wealth management firms,peakwv.com,Peak Wealth Management,Company,United States,"Peak Wealth Management is a financial planning and investment management firm dedicated to simplifying complex financial matters and creating customized plans for clients. They offer services in investment management, retirement planning, estate planning, and business financial guidance. The firm aims to help individuals and businesses achieve their financial goals with ongoing support and resources.",2,2,2,2,2.0,unanimous
92,wealth management firms,lanefamilywm.com,Lane Family Wealth Management,Company,United States,"Lane Family Wealth Management is a financial planning firm dedicated to helping individuals and families achieve their financial goals. They offer personalized services in retirement planning, education planning, and wealth management, focusing on creating tailored plans to meet specific needs and long-term objectives. The firm aims to educate clients and provide them with the confidence to navigate complex financial decisions.",2,2,2,2,2.0,unanimous
92,wealth management firms,bayridgefinancial.net,Bayridge Financial Group,Company,United States,"Bayridge Financial Group is a financial services firm that appears to offer wealth management and financial planning services. The website's content is minimal, suggesting a focus on client acquisition or information dissemination for existing clients. Its primary goal is likely to provide expert financial advice and solutions to individuals and businesses.",2,2,2,2,2.0,unanimous
92,wealth management firms,privatewealthgroup.com,"Private Wealth Group, LLC",Company,United States,"Private Wealth Group, LLC (PWG) is an investment management firm founded in 2002, providing services to clients across the United States. They specialize in dynamic investment strategies designed to adapt to changing market conditions, aiming to grow wealth during favorable periods and mitigate risks during downturns. PWG offers custom portfolio construction, including strategies like Intelligent Equity® and Dynamic Fixed Income, to meet individual client needs.",2,2,2,2,2.0,unanimous
92,wealth management firms,vestawealth.partners,Vesta Wealth Partners Ltd.,Company,Canada,"Vesta Wealth Partners Ltd. is a portfolio management firm offering institutional investment strategies and family office solutions. They provide access to elite asset managers with systematic downside protection and enhanced public market participation for private clients, institutions, and wealth professionals. Their services aim to grow, preserve, and transition wealth with a disciplined, multi-generational approach.",2,2,2,2,2.0,unanimous
92,wealth management firms,mcmillanconsultants.co.uk,McMillan Financial Advice,Company,United Kingdom,"McMillan Financial Advice is a wealth management firm offering personalized financial planning services for individuals and corporations. They specialize in areas such as retirement planning, investment planning, mortgages, tax and estate planning, and employee benefits. The firm emphasizes a face-to-face, bespoke approach to financial solutions, aiming to help clients achieve their financial goals.",2,2,2,2,2.0,unanimous
92,wealth management firms,lancasterfinancialgroup.com,Lancaster Financial Group,Company,United States,"Lancaster Financial Group is a financial services firm that appears to offer wealth management and financial planning services. The website indicates a focus on helping clients achieve their financial goals through personalized strategies. It operates within the financial advisory sector, aiming to provide expert guidance on investments and financial security.",2,2,2,2,2.0,unanimous
92,wealth management firms,capfinstrategies.com,Capital Financial,Company,United States,"Capital Financial is an independent financial services firm offering comprehensive wealth management solutions for individuals, families, and business owners. They focus on building personalized strategies to help clients pursue their financial and personal goals, covering areas from retirement planning to wealth transfer. The firm emphasizes a holistic approach, acting as a trusted partner to guide and educate clients through their financial journey.",2,2,2,2,2.0,unanimous
92,wealth management firms,equinoxfinancialpartners.com,Equinox Financial Partners,Company,United States,"Equinox Financial Partners is a wealth management firm offering financial strategies for individuals, families, and businesses. They specialize in asset management, estate planning, and retirement planning, aiming to help clients achieve their financial goals and build a fulfilling future. The firm emphasizes personalized guidance and collaboration to navigate financial complexities.",2,2,2,2,2.0,unanimous
92,wealth management firms,overbrook.com,Overbrook Management Corporation,Company,United States,"Overbrook Management Corporation is an independent SEC-registered investment advisory firm that provides asset management and wealth management services. With roots dating back to 1946 as a family office, the firm has over twenty years of experience as a registered investment advisor. They focus on preserving and growing wealth across generations by combining public equities with private investments, utilizing an in-house research team to construct tailored portfolios for institutional investors and high-net-worth individuals.",2,2,2,2,2.0,unanimous
92,wealth management firms,intouchwealth.com,InTouch Wealth,Company,United States,"InTouch Wealth is a financial planning firm offering comprehensive and personalized solutions for individuals, families, and business owners. They specialize in retirement planning, investment management, wealth management, estate planning, and business services like 401(k) consultation. Their approach emphasizes education, communication, and building meaningful relationships to help clients achieve their ideal lifestyle and retirement goals.",2,2,2,2,2.0,unanimous
92,wealth management firms,financialplanningnewarkoh.com,"Van Winkle Wealth Management Group, LLC",Company,United States,"Van Winkle Wealth Management Group, LLC is a financial services firm specializing in comprehensive financial planning strategies for individuals, families, businesses, and nonprofit organizations. They offer services including estate planning, asset management, and retirement planning, with a mission to help clients define and achieve their financial goals. The company operates from Newark, Ohio, and focuses on protecting clients' retirement.",2,2,2,2,2.0,unanimous
92,wealth management firms,dehaac.com,The HAAS Group - Financial Planners,Company,United States,"The HAAS Group is a financial planning firm dedicated to helping individuals and businesses achieve financial freedom. They offer personalized guidance and comprehensive financial plans focused on wealth management, risk mitigation, performance improvement, and long-term wealth growth. Their services include retirement planning, strategic business planning, estate planning, and personal financial planning, with a strong emphasis on proactive planning for a secure future.",2,2,2,2,2.0,unanimous
92,wealth management firms,privatewealthgroup.net,"Private Wealth Group, LLC",Company,United States,"Private Wealth Group, LLC (PWG) is an investment management firm founded in 2002, providing services to clients across the United States. They specialize in dynamic investment strategies designed to adapt to changing market conditions, aiming to grow wealth during favorable periods and mitigate risks during downturns. PWG offers custom portfolio construction, including strategies like Intelligent Equity® and Dynamic Fixed Income, to meet individual client needs.",2,2,2,2,2.0,unanimous
92,wealth management firms,granitewealthmanagement.com,Granite Wealth Management,Company,United States,"Granite Wealth Management is a financial organization based in Marble Falls, TX, offering comprehensive services to help individuals prepare for retirement, manage investments, and plan estates. They focus on simplifying complex financial strategies and providing personalized service tailored to client needs and goals. The firm emphasizes a full-service practice without conflicts of interest, aiming to guide clients through all life stages.",2,2,2,2,2.0,unanimous
92,wealth management firms,bostontrust.com,Boston Trust Walden,Company,United States,"Boston Trust Walden is an independent, employee-owned firm providing institutional asset management and integrated wealth management services. They focus on principled investing, offering tailored solutions, transparent fees, and leadership in active ownership with a commitment to generating positive environmental and social impact alongside financial returns. Their disciplined investment approach and accessible team aim to deliver long-term value to clients.",2,2,2,2,2.0,unanimous
92,wealth management firms,penguinwealth.com,Penguin Wealth,Company,United Kingdom,"Penguin Wealth is a financial planning firm that provides independent financial advice and wealth management services. They focus on helping individuals and families achieve their financial goals through personalized strategies, including investment planning, retirement planning, and tax efficiency. The firm aims to build long-term relationships with clients by offering clear, actionable advice and a high level of service.",2,2,2,2,2.0,unanimous
92,wealth management firms,dsfwealthgroup.com,"DSF Wealth Management Group, LLC",Company,United States,"DSF Wealth Management Group, LLC provides personalized financial planning guidance to help individuals grow, protect, and pass on their wealth. They focus on understanding clients' 'why' to align financial strategies with their dreams and goals, aiming to achieve financial freedom. The firm offers counsel and strategies for various life phases, from early career planning to retirement and wealth transfer.",2,2,2,2,2.0,unanimous
92,wealth management firms,thresholdwealthmanagement.com,Threshold Financial Services Limited,Company,United Kingdom,"Threshold Financial Services Limited, operating as Threshold Wealth Management Limited, is a financial advisory firm specializing in mortgages, wealth management, investments, pensions, business financial planning, and protection services. They offer expert financial planning to help clients with estate planning, retirement planning, and business financial strategies. The company aims to provide comprehensive financial solutions and guidance to individuals and businesses.",2,2,2,2,2.0,unanimous
92,wealth management firms,cavanaughfinancialgroup.com,Cavanaugh Financial Group,Company,United States,Cavanaugh Financial Group is a financial services firm that appears to offer wealth management and financial planning services. The website indicates a focus on helping clients achieve their financial goals through personalized strategies. It is positioned as a provider of financial advice and solutions.,2,2,2,2,2.0,unanimous
92,wealth management firms,tam-ria.com,Tate Asset Management,Company,United States,"Tate Asset Management is a financial services firm specializing in investment management and wealth advisory. The company offers a range of services including portfolio management, financial planning, and retirement solutions. Their mission is to provide tailored financial strategies to help clients achieve their long-term financial goals.",2,2,2,2,2.0,unanimous
92,wealth management firms,hudsonfg.com,Hudson Financial Group,Company,United States,"Hudson Financial Group is a financial services firm that offers a range of investment and wealth management solutions. They focus on providing personalized financial planning and investment strategies to help clients achieve their financial goals. The firm operates within the financial advisory sector, aiming to build long-term relationships based on trust and expertise.",2,2,2,2,2.0,unanimous
92,wealth management firms,ckcwealth.com,Cornerstone Wealth Management,Company,United States,"Cornerstone Wealth Management provides comprehensive financial planning services for individuals, businesses, and non-profits. They offer expertise in retirement planning, investment strategies, insurance, estate planning, and tax advice. Their mission is to empower clients to achieve their desired future through smart financial guidance and personalized advice, aiming to foster independence and control over their financial lives.",2,2,2,2,2.0,unanimous
92,wealth management firms,spakfinancial.com,"The Bridge Group, Inc.",Company,United States,"The Bridge Group, Inc. is a financial advisory firm established in 1963, specializing in wealth management for successful individuals, business owners, and families. They offer comprehensive financial planning services focused on wealth accumulation, preservation, and legacy creation. The firm aims to provide long-term partnerships, guiding clients to make strategic financial decisions and achieve peace of mind.",2,2,2,2,2.0,unanimous
92,wealth management firms,thebridgegroup.com,"The Bridge Group, Inc.",Company,United States,"The Bridge Group, Inc. is a financial advisory firm established in 1963, specializing in wealth management for successful individuals, business owners, and families. They offer comprehensive financial planning services focused on wealth accumulation, preservation, and legacy creation. The firm aims to provide long-term partnerships, guiding clients to make strategic financial decisions and achieve peace of mind.",2,2,2,2,2.0,unanimous
92,wealth management firms,rosswealth.com.au,Ross Wealth Management Group,Company,United Kingdom,"Ross Wealth Management Group is a financial advisory firm that helps individuals plan for their future and manage their money. They offer services such as financial planning, investment advice, retirement planning, and assistance with major life events like buying property or starting a business. Their mission is to guide clients towards achieving their financial goals and securing a better tomorrow.",2,2,2,2,2.0,unanimous
92,wealth management firms,harvestwp.com,Harvest Wealth Partners,Company,United States,"Harvest Wealth Partners is a financial planning firm based in Indiana, offering a comprehensive suite of services for individuals and businesses. Their offerings include financial planning, tax planning, estate planning, wealth management, college planning, retirement planning, and insurance solutions. The firm emphasizes personalized service, aiming to bring financial freedom to the communities they serve through selfless values and a client-centric approach.",2,2,2,2,2.0,unanimous
92,wealth management firms,forthrightwealthmanagement.com,"Forthright Wealth Management, LLC",Company,United States,"Forthright Wealth Management, LLC is a financial services firm offering personalized financial planning and wealth management solutions. They cater to a diverse clientele including women investors, business owners, corporate executives, families, healthcare professionals, and retirees. Their services encompass business planning, estate planning, financial planning, portfolio management, retirement planning, and risk management, aiming to help clients achieve their unique financial goals.",2,2,2,2,2.0,unanimous
92,wealth management firms,curranllc.com,Curran Wealth Management,Company,United States,"Curran Wealth Management offers comprehensive financial planning, investment management, and tax services. They focus on long-term investing strategies, aiming to help individuals preserve, protect, and grow their wealth. The company provides a unified platform for managing finances, including investment portfolios and tax preparation, with a goal of enabling families to retire with confidence.",2,2,2,2,2.0,unanimous
92,wealth management firms,e3wealth.com,e3 Wealth,Company,United States,"e3 Wealth is a financial services firm that helps individuals and business owners create retirement and financial strategies. They focus on education, empowerment, and enlightenment, offering personalized solutions that go beyond conventional investment options. Their services include retirement planning, wealth accumulation, tax mitigation, and asset protection, aiming to align financial goals with dynamic strategies.",2,2,2,2,2.0,unanimous
92,wealth management firms,griffinam.com,Griffin AM,Company,United States,"Griffin AM appears to be a financial services firm specializing in asset management. The website indicates a focus on investment strategies and wealth management services. It aims to provide financial solutions to its clients, likely through a combination of investment products and advisory services.",2,2,2,2,2.0,unanimous
92,wealth management firms,arxwealth.com,Wealth Insight Partners,Company,Sweden,"Wealth Insight Partners is a financial planning firm that offers personal financial planning, wealth management, and business planning services. Their mission is to be a trusted partner in building, preserving, and enjoying wealth, ultimately helping clients create their legacy. They focus on understanding individual client needs to provide planning confidence, enabling clients to live in the present.",2,2,2,2,2.0,unanimous
92,wealth management firms,wealth-story.com,WealthStory,Company,United States,"WealthStory is a financial services firm dedicated to helping individuals and businesses achieve their financial goals through personalized advice, integrity, and trust. They offer a range of services including wealth advisory, retirement planning, life insurance, college savings, income strategies, and legacy planning. By partnering with top money managers and investment companies, WealthStory aims to provide clients with access to leading advice, investments, and products to improve their lives.",2,2,2,2,2.0,unanimous
92,wealth management firms,stgermaininvestments.com,St. Germain Investment Management,Company,United States,"St. Germain Investment Management is an independent advisory firm founded in 1924, offering comprehensive wealth management services to individuals, families, and institutions. They specialize in financial planning and portfolio management, including diversified portfolios, sustainable investing, and active management. As fiduciaries, they are committed to putting client interests first and provide personalized guidance through market cycles.",2,2,2,2,2.0,unanimous
92,wealth management firms,worthwealthmanagement.com,Worth Wealth Management,Company,United States,"Worth Wealth Management offers customized financial strategies for both individuals and businesses. They provide services including retirement planning, investment management, insurance, estate planning, and tax strategies. The firm emphasizes a client-centered approach, working closely with clients to understand their unique needs and develop plans for a successful future. They also offer resources like financial calculators, market commentary, and articles.",2,2,2,2,2.0,unanimous
92,wealth management firms,prosperityfinancialadvisors.com,Prosperity Financial Advisors,Company,United States,"Prosperity Financial Advisors is a financial advisory firm that offers comprehensive financial planning and investment management services. They aim to help clients achieve their financial goals through personalized strategies and expert guidance. The firm operates within the financial services sector, focusing on wealth management and retirement planning.",2,2,2,2,2.0,unanimous
